drug,system,semi_partial_pearson,semi_partial_spearman,p_pearson,p_spearman,p_bonferroni_pearson,p_bonferroni_spearman,q_fdr_pearson,q_fdr_spearman,q_fdr_pearson_all,q_fdr_spearman_all
Bleomycin-a2,Ubiquitin regulation of mitophagy,-0.03125918344796662,-0.09922509970657185,0.39170326501980113,0.006512831419110743,1.0,0.8531809159035073,0.5080507694811283,0.01855304974743217,0.5084702994311538,0.017125892074552774
Bleomycin-a2,NeST:78,0.04634333285407214,0.027118661860716705,0.2032867210135454,0.4559599212867518,1.0,1.0,0.3096576796834238,0.5688642827482332,0.31520988432866615,0.563361462336432
Bleomycin-a2,Homologous recombination (HR) and Fanconi Anemia repair,-0.17839916422307336,-0.2242779929870344,9.93885137079431e-07,7.667704249314511e-10,0.00013019895295740547,1.0044692566602009e-07,1.1836268450673224e-05,1.6741154277670017e-08,1.0145372957719907e-05,1.354340570777799e-08
Bleomycin-a2,Immune system,0.13703463110232672,0.1290548173214357,0.00016986739952784546,0.00039683824658554023,0.022252629338147756,0.05198581030270577,0.0011126314669073877,0.0020794324121082308,0.0008930821139055956,0.0015032041533312513
Bleomycin-a2,NeST:80,0.022278389675597695,0.011354067279986804,0.5404724009630808,0.7542749449137296,1.0,1.0,0.6555730048718851,0.8518104981353326,0.6465925527503524,0.8262858629995701
Bleomycin-a2,TGF-beta/Smad signaling,-0.09315008002288587,-0.10178010182468258,0.010639832057122156,0.005256553682460696,1.0,0.6886085324023512,0.029655702116659625,0.01601415191633375,0.028016442200663367,0.014173760529722496
Bleomycin-a2,Extended PRC1 complex,0.17452613359266203,0.14223098471607973,1.6801027917789924e-06,9.47444325829494e-05,0.000220093465723048,0.012411520668366371,1.6930266594080615e-05,0.000689528926020354,1.6404481917245812e-05,0.0004342222974355582
Bleomycin-a2,TNFR/Traf signaling,-0.07948558000486922,-0.01935673960577316,0.02929685576148411,0.5964194626914074,1.0,1.0,0.06751340250341362,0.7038824289421114,0.06569851249222969,0.6901449045343533
Bleomycin-a2,Lymphoid JAK/STAT signaling,0.13778706651073436,0.08543966666752982,0.00015638280277285865,0.018997634094323868,0.020486147163244484,1.0,0.0010782182717497097,0.046956416346347674,0.0008277231177068478,0.043344384319705546
Bleomycin-a2,Positive regulators of transcription,-0.042899105488416966,-0.020214593695413507,0.23966023997528607,0.5802003535261238,1.0,1.0,0.34769646542549587,0.6909658755629292,0.353420166267495,0.6771157800616678
Bleomycin-a2,RTK-JAK-STAT signaling,-0.0794467183837909,-0.10674400436093559,0.029376060631256307,0.0034217933834870262,1.0,0.44825493323680043,0.06751340250341362,0.011796182453600012,0.0657822896187107,0.009780107634257464
Bleomycin-a2,Nucleolus,-0.013603458652684107,0.0014416310201427326,0.7097406175701355,0.9672515478389399,1.0,1.0,0.7813111000141827,0.9932944506386527,0.790469870880913,0.982017023686361
Bleomycin-a2,Mediator complex,-0.021434789539879217,-0.00884923075803309,0.5571822962430104,0.8093392481576684,1.0,1.0,0.6635534618894032,0.8868700422619946,0.660994988245646,0.8686206191211658
Bleomycin-a2,G1/S phase,0.12880369583648746,0.13711829303720702,0.00040889014356904063,0.00016761713292812175,0.05356460880754432,0.02195784441358395,0.0025506956575021104,0.001112313945811061,0.001824068522546139,0.0007199293250355393
Bleomycin-a2,Polybromo- and BAF containing complex,0.05342675272723605,0.12012492129257313,0.14249740018546286,0.0009766016865566662,1.0,0.12793482093892328,0.25614345164799746,0.004411545549618044,0.242168554693565,0.0032733856103775677
Bleomycin-a2,Nuclear pore,0.044511293780247096,0.02677833644080554,0.2217125061765799,0.4616218331881101,1.0,1.0,0.3300492989674087,0.5704949070532304,0.33416304861896795,0.5687065217646623
Bleomycin-a2,p53 regulation,-0.16104204256171434,-0.19596514078945168,1.0021525607140092e-05,7.663244705469197e-08,0.001312819854535352,1.0038850564164647e-05,8.20512409084595e-05,1.254856320520581e-06,7.327366629964755e-05,8.251110052738066e-07
Bleomycin-a2,Cell projection morphogenesis,0.11308346591060187,0.06561605388658447,0.0019154091038646737,0.07159133342239365,0.25091859260627225,1.0,0.007379958606066831,0.14209794967172074,0.006632209496201029,0.12788815470454867
Bleomycin-a2,Histone methyltransferase complex,0.07790881578934203,0.10443719876934722,0.032505314053764556,0.004146675588638793,1.0,0.5432145021116819,0.07341717484557167,0.013580362552792047,0.07136641577167302,0.011557755364078338
Camptothecin,Cell,0.1764819469201854,0.19266604322819256,6.117926591997502e-07,5.161324456715022e-08,8.014483835516728e-05,6.761335038296679e-06,8.014483835516727e-06,8.451668797870848e-07,6.820837306822747e-06,5.837123774069075e-07
Camptothecin,Signaling pathways,-0.14022637578238428,-0.15714488616388464,7.377832862975886e-05,8.82832979987036e-06,0.00966496105049841,0.0011565112037830172,0.0005086821605525479,6.803007081076572e-05,0.0004156972494838026,5.237031866187248e-05
Camptothecin,Chromatin binding,0.06836033683868922,0.024186705902196952,0.05341073177598088,0.4949322364746207,1.0,1.0,0.09995436946647851,0.5737709998068612,0.1075053397590806,0.6012623460108993
Camptothecin,CDK holoenzyme complex II,0.05077866595910883,0.016438150684610443,0.1513813327012512,0.6430624294269138,1.0,1.0,0.24788693229829883,0.6932653336964413,0.25289208821080433,0.7293608506919975
Camptothecin,MAPK and MAP2K activation,-0.04216381721192466,-0.04569032920363938,0.23318659837306477,0.1959942139945816,1.0,1.0,0.3356862020535328,0.2790787177531543,0.34647384937850456,0.2954006753590434
Camptothecin,Ubiquitin regulation of p53 activity,-0.018778191977835243,-0.03857982590597798,0.5952553647355523,0.2748227376691954,1.0,1.0,0.67807350243789,0.3688626803536522,0.696236185538905,0.38607805506342735
Camptothecin,HDACs deacetylate histones,0.051376406592849685,0.08588575138398653,0.14662301481811824,0.015232048681311339,1.0,1.0,0.2431343663439682,0.033351824485134345,0.2469108540761852,0.035953123914446584
Camptothecin,EMT,-0.0474983873932495,-0.05504267975418711,0.17928399798949357,0.11936264203017322,1.0,1.0,0.2864171187393129,0.1839588953641493,0.28612633993856235,0.19606904208091147
Camptothecin,Metabolic pathways,0.02893370926100978,0.03149880702938598,0.413780333290938,0.37389036097484496,1.0,1.0,0.5217206612095875,0.4577536195112588,0.5301244367835001,0.4849469038386603
Camptothecin,CDK holoenzyme complex I,0.06666657681671691,0.03591807174698711,0.05960368291721574,0.3105115025639602,1.0,1.0,0.109972992424722,0.4027426419393939,0.11712123693232894,0.42663952144993483
Camptothecin,Transcription factor (TF) binding,-0.1415899995916665,-0.13526732854270085,6.272947456320566e-05,0.00013049020983069148,0.008217561167779941,0.017094217487820584,0.0004565311759877745,0.0006331191662155772,0.00035599542965111656,0.0005804594288226903
Camptothecin,Regulation of TP53 Activity,-0.009544347965423245,-0.009549882109190796,0.7869624830241264,0.7861592742040666,1.0,1.0,0.8313877844851658,0.8045848821932244,0.8496600434848398,0.8523050889991675
Camptothecin,Regulation of E2F transcription via DREAM complex,0.0030289471568718898,0.024330366141197095,0.932177494499397,0.492368463612022,1.0,1.0,0.9429509677794882,0.5737709998068612,0.9515474164630209,0.5986103826744769
Camptothecin,Protein Transport,-0.11631957087654649,-0.10985543727412074,0.001008747806248822,0.0018893415240637257,0.13214596261859568,0.24750373965234806,0.0037755989319598767,0.0058929461821987635,0.003964378878557871,0.005858076678162084
Camptothecin,Extended cohesin complex,0.13936093503013822,0.14856995870306047,8.206259722354226e-05,2.681015160210798e-05,0.010750200236284035,0.0035121298598761452,0.0005375100118142018,0.00014633874416150605,0.00045908328411177376,0.00013747959567478608
Camptothecin,PML body,0.07005701456164805,0.08125911134236147,0.04775537329291346,0.02167519894988823,1.0,1.0,0.09199932207899505,0.043632182717522734,0.09813261021759473,0.04839973401878451
Camptothecin,Extended mismatch repair complex,0.004742462294517948,-0.04611637674433866,0.8937702118226503,0.19186092967024937,1.0,1.0,0.9276135671843304,0.27798815647607467,0.929751658781589,0.2900051744631077
Camptothecin,Regulation of beta catenin transcriptional activity,0.30722061384896354,0.2756826651291643,0.0,6.661338147750939e-15,0.0,8.72635297355373e-13,0.0,4.363176486776865e-13,0.0,3.173219263110447e-13
Camptothecin,Fas,-0.12765746685085658,-0.1269726437072558,0.00030794678504086903,0.0003293765418133088,0.04034102884035384,0.04314832697754345,0.0014974137820102928,0.0013483852180482328,0.0014269472510921614,0.0012812783502062115
Camptothecin,BAF (SWI/SNF) complex,-0.11363139845850732,-0.15331995049992267,0.001317689924154708,1.4515989804841922e-05,0.17261738006426675,0.0019015946644342918,0.004555138809863509,9.507973322171459e-05,0.004890941010023059,8.063298930463428e-05
Camptothecin,Ribosome biogenesis,0.08740998798895702,0.06307788762169941,0.013511651415658577,0.07474921482359242,1.0,1.0,0.03218229700820497,0.11941642855964156,0.034237878069971014,0.13247549684632162
Camptothecin,Homologous recombination,-0.01142955465955981,-0.01573673552614926,0.7462869169101731,0.6554430803662734,1.0,1.0,0.8215427404641402,0.6953577133269135,0.8192479283399388,0.7391366731246641
Camptothecin,Cell Proliferation,-0.15836018533896662,-0.13372952145237726,7.59543869710555e-06,0.0001555387704534894,0.000995002469320827,0.020375578929407112,6.499977399820889e-05,0.0007026061699795555,5.824404698463378e-05,0.0006773045627503749
Camptothecin,Histone methyltransferase subcomplex,0.020176966921827178,0.015546047728199576,0.5688371795346838,0.6612412196273647,1.0,1.0,0.6536637764828384,0.6953577133269135,0.6701073048998989,0.7440738706186236
Camptothecin,RPA complex associated proteins,-0.11528188139063575,-0.06827762230878485,0.0011190541716308289,0.05340555348828535,0.14659609648363858,1.0,0.004072113791212183,0.09028787432674583,0.004311649896577605,0.10126803780155326
Camptothecin,mTOR regulation of autophagy/ribosome biogenesis,-0.03650618305114535,-0.06828116137681466,0.30193765364327163,0.05339319626498584,1.0,1.0,0.4077714703842122,0.09028787432674583,0.4196693116951574,0.10126803780155326
Camptothecin,PIK3/AKT signaling,-0.1136032938165132,-0.09588795451242893,0.0013213379753802545,0.0066835299787013636,0.17309527477481335,0.8755424272098786,0.004555138809863509,0.016519668437922238,0.004890941010023059,0.017481712356936015
Camptothecin,Locomotion,-0.10799502538320774,-0.11779115279867625,0.0022671961855456058,0.0008639402561656517,0.29700270030647435,0.11317617355770038,0.006907039542011032,0.0027603944770170823,0.0076154538540121625,0.0029396408716285813
Camptothecin,Regulation of adherens junction stability,-0.05295721745967636,-0.07905476414806899,0.13432891404063207,0.025331220871081417,1.0,1.0,0.22560368896567695,0.04809260774074878,0.22977698897918783,0.05432561965803545
Camptothecin,mTOR regulation of mRNA translation,-0.15802560377998476,-0.15428313950490546,7.938903694437727e-06,1.2820971918348079e-05,0.0010399963839713422,0.0016795473213035983,6.499977399820889e-05,8.839722743703149e-05,6.028964544761404e-05,7.27601727640548e-05
Camptothecin,SMAD-TGFbeta signaling,-0.00959135675956241,0.019354389616233775,0.7859405945465514,0.5851567131723674,1.0,1.0,0.8313877844851658,0.6665698210920011,0.8496600434848398,0.6798716578765421
Camptothecin,Cellular response to DNA damage,0.010068203783634084,-0.010710602672816677,0.7763659043910229,0.7610389531798285,1.0,1.0,0.8313877844851658,0.785008683988642,0.8440160454375436,0.8319563521548612
Camptothecin,G1 to S cell cycle control,-0.12581436821319583,-0.1260136968964014,0.0003759290744977939,0.00036536176593826575,0.049246708759211,0.04786239133791281,0.0017588110271146787,0.001450375495088267,0.0016932965762479428,0.0014042755404766595
Camptothecin,EGFR/PI3K signaling,-0.13195680583121078,-0.15068165731508956,0.00019145308474333156,2.0322397823013816e-05,0.025080354101376434,0.00266223411481481,0.0011943025762560207,0.00012101064158249135,0.0009771566533003804,0.00010792841006005986
Camptothecin,H3 acetylation and H3K4 methylation crosstalk,0.15608961786722825,0.15281273876990434,1.0284551860362257e-05,1.567763553067536e-05,0.0013472762937074556,0.002053770254518472,7.925154668867385e-05,9.779858354849868e-05,7.416199781875903e-05,8.557376060493634e-05
Camptothecin,Histone modifications in DNA damage response,0.13134890531929436,0.12001987503105474,0.0002057507866264352,0.0006942502470352885,0.02695335304806301,0.09094678236162279,0.0012251524112755915,0.0023319687785031485,0.0010425024516251282,0.0024691434125327454
Camptothecin,NeST:16,0.02709420352387524,0.03494274209803453,0.4441115583103581,0.3238509210772209,1.0,1.0,0.5488548503646878,0.40914657242126357,0.558961865223285,0.4381184577740028
Camptothecin,NeST:163,0.04422034697715631,0.05725830040359438,0.21155180218654723,0.1057766060693619,1.0,1.0,0.314923705527701,0.16496113565579057,0.3235013940051092,0.17727166816741674
Camptothecin,Transcription coactivator activity,0.08538607495488983,0.07424638944748352,0.01583100713427621,0.03592712572638446,1.0,1.0,0.03638354271210848,0.06628807704445583,0.0389457640298626,0.0725931126502267
Camptothecin,Foxo signaling,-0.07301903162456472,-0.06992507019542218,0.038993064025484525,0.0479058097482552,1.0,1.0,0.07739532405058291,0.08367548102695242,0.0829431864795524,0.09228913348560928
Camptothecin,Neg Regulation EGFR,-0.09078922566417605,-0.12455496805463759,0.010272940631529615,0.0004272128514632989,1.0,0.055964883541692156,0.025879908129430376,0.0016460259865203576,0.027142665554255367,0.0015993894902208198
