drug,gene,semi_partial_pearson,semi_partial_spearman,p_pearson,p_spearman,p_bonferroni_pearson,p_bonferroni_spearman,q_fdr_pearson,q_fdr_spearman,q_fdr_pearson_all,q_fdr_spearman_all
CD437,CD79A,0.09725303239133681,0.08843513434935894,0.006495579040832977,0.01333810811120717,1.0,1.0,0.014712384073558604,0.028417690278476997,0.02101611303635634,0.028319649947304328
CD437,CD79B,-0.011235298817344632,-0.004186491536372413,0.753165184941291,0.9066360831822649,1.0,1.0,0.8218428613797066,0.937070644980278,0.846389883064323,0.934510885596171
CD437,CDC25A,-0.030871058527124882,-0.0871014643033272,0.38759367602932837,0.014787205297889017,1.0,1.0,0.4882320340158909,0.030953974938438232,0.543982263018194,0.030989652385728338
CD437,CDC73,0.0435199218627244,0.05350933683144089,0.2232635804557641,0.1343258144445738,1.0,1.0,0.3080068503040014,0.20390261050994501,0.365641324692428,0.20509502343690375
CD437,CDH1,-0.05964287958820653,0.011362664383106284,0.09507980360816837,0.750606274537283,1.0,1.0,0.14744557017422222,0.8215477212161115,0.1899391578687639,0.8165686441178321
CD437,CDH2,0.08850495801356006,0.09704365920044296,0.013255336379393245,0.006617377603100882,1.0,1.0,0.026885117289277827,0.015131455793077812,0.03857074577671469,0.015347328513678924
CD437,CDK12,0.17632016729995142,0.18643433159717915,8.039487060518269e-07,1.8185365679990184e-07,0.0005772351709452117,0.00013057092558232952,5.134332167489238e-06,1.6321365697791191e-06,7.3144900225370016e-06,1.168419915725544e-06
CD437,CDK4,0.09869986710229837,0.2662978538038447,0.005742273266300391,9.192646643896296e-14,1.0,6.60032029031754e-11,0.013257081045670999,8.34340004492636e-12,0.018954426323786997,1.6230295795862804e-12
CD437,CDK5,-0.09449061953318973,-0.1072638901430169,0.008182892632355054,0.002684165772002922,1.0,1.0,0.017828037383308227,0.007272569903011691,0.02571254665221413,0.006963797739107852
CD437,CDK6,0.19943243903993121,0.244085829985225,2.3883725663864652e-08,8.474110302358895e-12,1.714851502665482e-05,6.0844111970936865e-09,2.2864686702206427e-07,2.765641453224403e-10,2.9953738037825015e-07,1.104582970728052e-10
CD437,CDK8,0.1437800413129729,0.18667967211195266,5.72793177009423e-05,1.7523511486317034e-07,0.04112655010927657,0.0001258188124717563,0.0002142007818191488,1.6219116870863068e-06,0.00033176809765798855,1.1309556177236521e-06
CD437,CDKN1A,0.177056871021156,0.18837562252985018,7.232150078806399e-07,1.354498468941756e-07,0.0005192683756582994,9.725299007001809e-05,4.678093474399094e-06,1.296706534266908e-06,6.607869043371785e-06,8.935956208577465e-07
CD437,CDKN1B,0.14892345923822206,0.17344889723283682,3.07702271808985e-05,1.2123397135077596e-06,0.022093023115885124,0.0008704599142985714,0.00012273901731047293,9.267733364930994e-06,0.00019239207357809977,6.606906370387639e-06
CD437,CDKN1C,-0.06762430905441821,-0.08794271683487417,0.05841698028097908,0.013851543653985443,1.0,1.0,0.09754277172498367,0.02916542036235058,0.12902350733168821,0.029258372180127133
CD437,CDKN2A,0.01508940427497358,0.07724376180189585,0.6728445665257832,0.030661682046146943,1.0,1.0,0.7513256590443427,0.0585507651838657,0.7867750481107606,0.05804901175776798
CD437,CDKN2B,0.2254830676227159,0.26211890357348755,2.785569552798961e-10,2.2182256032010628e-13,2.000038938909654e-07,1.592685983098363e-10,5.63861687166273e-09,1.4478963482712391e-11,5.321611367387106e-09,3.7365943672540425e-12
CD437,CDKN2C,0.12532134576389578,0.244247546346783,0.00045290373901063496,8.210987445522733e-12,0.3251848846096359,5.895488985885322e-09,0.001349314873898904,2.765641453224403e-10,0.002076752855410128,1.0735336544859463e-10
CD437,CEBPA,0.04474757185487321,0.04720624380446981,0.21047788957577906,0.18654288758787652,1.0,1.0,0.2917434840065818,0.2641771070771111,0.3489367980340794,0.2702813453422282
CD437,CEP57,-0.17087590578830883,-0.1960984904488367,1.7345080154385073e-06,4.072295345380894e-08,0.0012453767550848482,2.923908057983482e-05,9.729505899100377e-06,4.1181803633570167e-07,1.4537471849239473e-05,2.9659253335419933e-07
